Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Warehouse,Region,Quantity_Ordered,Quantity_Sold,Unit_Cost,Unit_Price,Inventory_Level,Reorder_Level,Lead_Time_Days,Delivery_Days,Order_Status,Shipping_Cost,Defective_Units
ORD127039,2025-06-15,P013,Marker Set,Stationery,S001,TechSource India,Mumbai WH,West,17,16,112.01,199.04,56,35,9,12,Completed,205.95,0
ORD127040,2025-04-11,P019,Running Shoes,Sports,S007,Global Goods India,Pune WH,West,8,0,1875.92,2962.19,30,13,2,,Pending,92.37,0
ORD127041,2025-03-31,P006,LED Monitor,Electronics,S008,Apex Supplies,Pune WH,West,3,1,6945.8,9988.03,11,5,2,,Pending,66.09,0
ORD127042,2025-04-22,P008,Study Table,Furniture,S004,Reliable Traders,Hyderabad WH,South,4,4,3150.43,4856.16,5,5,7,8,Completed,75.0,1
ORD127043,2025-02-05,P010,Desk Lamp,Furniture,S002,Prime Components,Pune WH,West,9,0,652.65,1087.72,37,26,9,,Pending,103.82,0
ORD127044,2025-08-08,P014,Printer Paper,Stationery,S007,Global Goods India,Pune WH,West,21,0,214.13,349.27,15,26,6,,Pending,181.24,0
ORD127045,2025-02-25,P008,Study Table,Furniture,S001,TechSource India,Pune WH,West,3,2,3303.67,5020.84,5,8,9,7,Completed,62.58,0
ORD127046,2025-12-03,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Bengaluru WH,South,18,18,637.1,1123.03,69,27,6,4,Completed,208.06,1
ORD127047,2025-07-04,P015,Backpack,Accessories,S008,Apex Supplies,Delhi WH,North,21,21,674.38,1319.78,46,24,11,9,Completed,128.1,1
ORD127048,2025-12-16,P020,Yoga Mat,Sports,S004,Reliable Traders,Mumbai WH,West,22,21,441.14,814.81,72,26,13,12,Completed,286.74,0
ORD127049,2025-05-11,P006,LED Monitor,Electronics,S007,Global Goods India,Hyderabad WH,South,4,3,7374.54,9785.19,14,6,11,14,Completed,68.14,0
ORD127050,2025-07-21,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Delhi WH,North,21,19,55.83,97.06,145,53,3,5,Completed,244.88,0
ORD127051,2025-08-05,P016,Laptop Sleeve,Accessories,S003,Metro Wholesale,Hyderabad WH,South,7,5,357.27,659.03,30,27,12,12,Completed,84.52,0
ORD127052,2025-12-01,P004,Bluetooth Speaker,Electronics,S003,Metro Wholesale,Mumbai WH,West,11,0,963.24,1673.03,59,18,9,,Pending,114.99,0
ORD127053,2025-06-11,P017,Water Bottle,Accessories,S008,Apex Supplies,Bengaluru WH,South,22,20,181.54,350.41,111,33,11,13,Completed,180.8,0
ORD127054,2025-10-21,P007,Office Chair,Furniture,S004,Reliable Traders,Mumbai WH,West,6,6,4632.4,7066.28,25,12,11,11,Completed,99.25,1
ORD127055,2025-02-12,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Mumbai WH,West,6,5,1419.64,2228.82,16,13,6,4,Completed,115.67,0
ORD127056,2025-02-11,P001,Wireless Mouse,Electronics,S008,Apex Supplies,Hyderabad WH,South,7,6,86.29,146.7,28,23,14,17,Completed,103.12,0
ORD127057,2025-02-26,P001,Wireless Mouse,Electronics,S006,National Distributors,Mumbai WH,West,16,14,89.65,148.2,36,32,15,18,Completed,242.68,0
ORD127058,2025-12-16,P016,Laptop Sleeve,Accessories,S003,Metro Wholesale,Bengaluru WH,South,18,16,351.58,688.98,40,21,5,7,Completed,255.24,1
ORD127059,2025-07-30,P014,Printer Paper,Stationery,S005,Urban Supply Co,Delhi WH,North,28,28,206.36,337.77,53,28,13,12,Completed,350.89,0
ORD127060,2025-06-22,P016,Laptop Sleeve,Accessories,S003,Metro Wholesale,Mumbai WH,West,13,13,329.84,687.74,101,31,12,12,Completed,110.19,0
ORD127061,2025-08-10,P015,Backpack,Accessories,S005,Urban Supply Co,Hyderabad WH,South,12,12,718.63,1305.49,69,20,3,6,Completed,154.46,0
ORD127062,2025-05-10,P008,Study Table,Furniture,S006,National Distributors,Mumbai WH,West,7,7,3121.02,4988.45,22,9,15,13,Completed,112.83,1
ORD127063,2025-08-03,P019,Running Shoes,Sports,S008,Apex Supplies,Hyderabad WH,South,10,7,1823.18,3005.58,29,12,3,2,Completed,95.05,1
ORD127064,2025-07-20,P018,Desk Organizer,Accessories,S007,Global Goods India,Delhi WH,North,16,13,139.04,315.03,87,34,6,9,Completed,169.0,0
ORD127065,2025-10-24,P007,Office Chair,Furniture,S004,Reliable Traders,Hyderabad WH,South,5,4,4892.45,6882.56,12,10,13,16,Completed,64.1,0
ORD127066,2025-08-02,P016,Laptop Sleeve,Accessories,S007,Global Goods India,Bengaluru WH,South,7,7,331.21,698.07,24,29,9,7,Completed,88.96,0
ORD127067,2025-03-12,P017,Water Bottle,Accessories,S007,Global Goods India,Delhi WH,North,27,26,179.81,353.12,82,28,11,13,Completed,299.24,1
ORD127068,2025-04-26,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Delhi WH,North,21,21,94.78,184.03,71,32,15,18,Completed,303.93,1
ORD127069,2025-06-14,P002,Mechanical Keyboard,Electronics,S001,TechSource India,Pune WH,West,12,12,1520.36,2323.13,41,18,6,7,Completed,124.76,0
ORD127070,2025-12-10,P007,Office Chair,Furniture,S004,Reliable Traders,Pune WH,West,10,6,4594.27,7141.24,14,10,11,10,Completed,100.71,0
ORD127071,2025-06-19,P020,Yoga Mat,Sports,S006,National Distributors,Hyderabad WH,South,17,15,418.9,772.42,72,23,15,16,Completed,177.68,0
ORD127072,2025-06-17,P015,Backpack,Accessories,S002,Prime Components,Bengaluru WH,South,8,0,674.46,1312.42,72,26,8,,Pending,98.7,0
ORD127073,2025-03-20,P016,Laptop Sleeve,Accessories,S008,Apex Supplies,Pune WH,West,15,14,342.33,701.05,90,29,10,8,Completed,218.55,0
ORD127074,2025-01-24,P018,Desk Organizer,Accessories,S008,Apex Supplies,Delhi WH,North,13,11,140.77,293.77,134,42,7,5,Completed,119.41,0
ORD127075,2025-09-16,P003,USB-C Cable,Electronics,S001,TechSource India,Mumbai WH,West,15,12,121.92,247.86,50,31,5,6,Completed,149.06,0
ORD127076,2025-12-06,P020,Yoga Mat,Sports,S004,Reliable Traders,Mumbai WH,West,16,10,457.53,798.04,77,25,14,17,Completed,139.52,0
ORD127077,2025-04-24,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Hyderabad WH,South,30,28,91.86,187.01,104,41,6,6,Completed,285.72,0
ORD127078,2025-03-24,P015,Backpack,Accessories,S007,Global Goods India,Bengaluru WH,South,10,8,671.5,1313.64,24,24,3,1,Completed,179.0,1
ORD127079,2025-08-14,P006,LED Monitor,Electronics,S007,Global Goods India,Bengaluru WH,South,5,4,6913.31,9925.5,6,6,11,13,Completed,104.24,0
ORD127080,2025-12-23,P007,Office Chair,Furniture,S006,National Distributors,Bengaluru WH,South,8,1,4787.79,7178.8,3,8,8,,Pending,96.38,0
ORD127081,2025-06-03,P007,Office Chair,Furniture,S006,National Distributors,Mumbai WH,West,5,5,4846.61,7081.26,10,11,6,9,Completed,89.48,0
ORD127082,2025-12-09,P007,Office Chair,Furniture,S007,Global Goods India,Delhi WH,North,3,2,4730.12,7131.15,20,10,9,10,Completed,84.74,0
ORD127083,2025-03-29,P001,Wireless Mouse,Electronics,S006,National Distributors,Bengaluru WH,South,12,9,78.35,147.37,16,26,11,14,Completed,137.22,0
ORD127084,2025-12-21,P006,LED Monitor,Electronics,S006,National Distributors,Mumbai WH,West,7,7,7231.37,10174.15,22,9,12,14,Completed,108.43,0
ORD127085,2025-03-17,P013,Marker Set,Stationery,S008,Apex Supplies,Delhi WH,North,8,8,108.61,205.12,114,34,6,9,Completed,96.95,0
ORD127086,2025-01-01,P018,Desk Organizer,Accessories,S005,Urban Supply Co,Bengaluru WH,South,17,12,139.74,302.78,36,37,7,10,Completed,231.01,0
ORD127087,2025-06-29,P001,Wireless Mouse,Electronics,S001,TechSource India,Mumbai WH,West,14,11,84.32,144.53,86,28,7,6,Completed,147.45,0
ORD127088,2025-03-09,P001,Wireless Mouse,Electronics,S004,Reliable Traders,Delhi WH,North,15,15,83.36,149.2,91,30,10,11,Completed,146.94,1
ORD127089,2025-03-29,P012,Ball Pen Pack,Stationery,S006,National Distributors,Bengaluru WH,South,24,21,57.7,102.34,72,49,13,11,Completed,301.94,0
ORD127090,2025-06-27,P014,Printer Paper,Stationery,S007,Global Goods India,Pune WH,West,18,17,202.64,339.53,34,31,3,2,Completed,149.38,0
ORD127091,2025-09-03,P012,Ball Pen Pack,Stationery,S006,National Distributors,Mumbai WH,West,27,22,55.48,101.64,25,60,3,3,Completed,221.58,0
ORD127092,2025-09-12,P020,Yoga Mat,Sports,S003,Metro Wholesale,Delhi WH,North,11,10,441.98,798.08,88,29,5,6,Completed,116.12,0
ORD127093,2025-08-13,P004,Bluetooth Speaker,Electronics,S002,Prime Components,Mumbai WH,West,10,10,948.87,1617.25,32,12,9,8,Completed,116.1,0
ORD127094,2025-04-19,P011,Notebook Pack,Stationery,S007,Global Goods India,Delhi WH,North,26,22,86.79,172.39,66,32,15,17,Completed,341.1,2
ORD127095,2025-10-15,P018,Desk Organizer,Accessories,S002,Prime Components,Mumbai WH,West,17,0,139.55,302.28,59,25,14,,Cancelled,153.24,0
ORD127096,2025-12-20,P013,Marker Set,Stationery,S001,TechSource India,Hyderabad WH,South,20,16,106.58,197.06,78,24,5,6,Completed,153.46,0
ORD127097,2025-02-18,P012,Ball Pen Pack,Stationery,S006,National Distributors,Delhi WH,North,29,29,52.23,100.73,115,66,14,15,Completed,184.42,3
ORD127098,2025-03-09,P019,Running Shoes,Sports,S005,Urban Supply Co,Mumbai WH,West,8,8,1915.29,3131.29,39,17,10,9,Completed,96.81,0
ORD127099,2025-11-18,P007,Office Chair,Furniture,S006,National Distributors,Mumbai WH,West,9,7,4683.4,7168.01,19,11,10,11,Completed,151.92,0
ORD127100,2025-02-22,P003,USB-C Cable,Electronics,S004,Reliable Traders,Mumbai WH,West,17,17,125.04,245.39,105,34,10,13,Completed,200.04,0
ORD127101,2025-07-10,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Bengaluru WH,South,30,29,118.95,241.02,39,33,11,11,Completed,201.91,0
ORD127102,2025-09-13,P017,Water Bottle,Accessories,S003,Metro Wholesale,Mumbai WH,West,23,21,177.34,355.14,74,53,7,5,Completed,135.87,0
ORD127103,2025-08-26,P017,Water Bottle,Accessories,S004,Reliable Traders,Hyderabad WH,South,24,18,195.86,342.35,22,37,13,14,Completed,160.91,2
ORD127104,2025-04-12,P004,Bluetooth Speaker,Electronics,S002,Prime Components,Pune WH,West,13,10,959.12,1635.74,22,14,15,15,Completed,196.65,0
ORD127105,2025-12-23,P010,Desk Lamp,Furniture,S006,National Distributors,Pune WH,West,14,12,599.14,1097.14,48,29,3,2,Completed,165.13,0
ORD127106,2025-02-04,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Pune WH,West,27,26,54.83,97.97,67,47,7,6,Completed,250.61,1
ORD127107,2025-07-08,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Delhi WH,North,28,28,129.74,243.58,146,50,10,8,Completed,237.36,1
ORD127108,2025-09-28,P017,Water Bottle,Accessories,S005,Urban Supply Co,Hyderabad WH,South,12,9,180.59,331.45,17,29,12,14,Completed,84.51,0
ORD127109,2025-11-17,P009,Bookshelf,Furniture,S002,Prime Components,Mumbai WH,West,4,2,2784.88,4273.72,5,5,8,7,Completed,91.08,0
ORD127110,2025-01-08,P017,Water Bottle,Accessories,S006,National Distributors,Hyderabad WH,South,17,16,176.07,340.44,44,29,2,2,Completed,122.66,0
ORD127111,2025-04-29,P015,Backpack,Accessories,S005,Urban Supply Co,Bengaluru WH,South,9,8,702.26,1291.49,9,20,13,15,Completed,160.66,0
ORD127112,2025-12-09,P005,Power Bank,Electronics,S006,National Distributors,Mumbai WH,West,8,0,617.7,1194.52,48,19,12,,Cancelled,143.33,0
ORD127113,2025-10-30,P015,Backpack,Accessories,S005,Urban Supply Co,Delhi WH,North,10,0,699.77,1358.45,28,19,5,,Pending,116.48,0
ORD127114,2025-01-27,P015,Backpack,Accessories,S007,Global Goods India,Pune WH,West,11,10,703.68,1307.67,39,15,9,12,Completed,121.1,0
ORD127115,2025-12-07,P006,LED Monitor,Electronics,S007,Global Goods India,Hyderabad WH,South,5,5,6977.43,10252.35,4,7,6,7,Completed,81.94,0
ORD127116,2025-09-16,P005,Power Bank,Electronics,S003,Metro Wholesale,Hyderabad WH,South,11,1,711.41,1215.26,46,24,9,,Pending,174.82,0
ORD127117,2025-03-10,P017,Water Bottle,Accessories,S004,Reliable Traders,Hyderabad WH,South,22,12,172.33,358.16,49,36,7,7,Completed,303.19,2
ORD127118,2025-03-23,P014,Printer Paper,Stationery,S005,Urban Supply Co,Hyderabad WH,South,13,11,208.35,362.5,23,29,14,13,Completed,170.07,0
ORD127119,2025-07-01,P015,Backpack,Accessories,S007,Global Goods India,Hyderabad WH,South,17,16,747.86,1351.63,41,27,2,1,Completed,123.53,0
ORD127120,2025-09-17,P006,LED Monitor,Electronics,S001,TechSource India,Bengaluru WH,South,11,1,7464.34,9788.55,12,5,8,,Pending,155.49,0
ORD127121,2025-11-22,P015,Backpack,Accessories,S008,Apex Supplies,Pune WH,West,16,14,736.03,1254.0,32,16,6,9,Completed,218.09,2
ORD127122,2025-06-11,P015,Backpack,Accessories,S003,Metro Wholesale,Bengaluru WH,South,13,12,682.45,1362.36,77,22,5,8,Completed,215.26,0
ORD127123,2025-05-10,P007,Office Chair,Furniture,S004,Reliable Traders,Bengaluru WH,South,7,0,4958.37,7087.01,30,10,11,,Cancelled,96.86,0
ORD127124,2025-09-18,P005,Power Bank,Electronics,S003,Metro Wholesale,Delhi WH,North,10,10,734.34,1234.68,18,19,2,1,Completed,109.44,0
ORD127125,2025-09-11,P010,Desk Lamp,Furniture,S005,Urban Supply Co,Hyderabad WH,South,7,6,650.28,1079.71,14,17,3,5,Completed,106.84,0
ORD127126,2025-09-26,P015,Backpack,Accessories,S003,Metro Wholesale,Hyderabad WH,South,8,7,726.54,1272.44,38,24,9,11,Completed,128.1,0
ORD127127,2025-02-07,P003,USB-C Cable,Electronics,S008,Apex Supplies,Hyderabad WH,South,22,17,125.94,237.4,88,33,9,11,Completed,198.48,1
ORD127128,2025-05-17,P017,Water Bottle,Accessories,S003,Metro Wholesale,Hyderabad WH,South,14,12,173.75,337.6,70,33,9,10,Completed,205.76,0
ORD127129,2025-04-20,P005,Power Bank,Electronics,S003,Metro Wholesale,Bengaluru WH,South,9,1,694.91,1232.64,75,23,12,,Pending,121.78,0
ORD127130,2025-12-24,P017,Water Bottle,Accessories,S001,TechSource India,Delhi WH,North,18,12,186.38,345.12,37,34,8,10,Completed,228.0,0
ORD127131,2025-08-29,P003,USB-C Cable,Electronics,S006,National Distributors,Mumbai WH,West,20,14,116.0,249.1,47,46,11,9,Completed,229.76,0
ORD127132,2025-09-03,P015,Backpack,Accessories,S008,Apex Supplies,Delhi WH,North,9,1,708.08,1241.19,37,14,15,,Pending,143.69,0
ORD127133,2025-06-10,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Bengaluru WH,South,30,24,55.99,97.64,195,67,10,11,Completed,187.86,1
ORD127134,2025-12-04,P014,Printer Paper,Stationery,S008,Apex Supplies,Pune WH,West,25,21,206.24,352.63,28,29,10,9,Completed,152.73,1
ORD127135,2025-08-28,P020,Yoga Mat,Sports,S004,Reliable Traders,Delhi WH,North,14,14,436.1,808.21,66,24,15,16,Completed,130.14,0
ORD127136,2025-08-15,P001,Wireless Mouse,Electronics,S006,National Distributors,Delhi WH,North,18,0,88.28,148.85,60,26,8,,Cancelled,244.03,0
ORD127137,2025-07-21,P003,USB-C Cable,Electronics,S007,Global Goods India,Delhi WH,North,19,19,126.07,256.82,86,46,13,15,Completed,267.19,0
ORD127138,2025-04-12,P002,Mechanical Keyboard,Electronics,S006,National Distributors,Mumbai WH,West,6,0,1510.4,2212.51,32,13,6,,Cancelled,92.44,0
ORD127139,2025-12-05,P011,Notebook Pack,Stationery,S002,Prime Components,Mumbai WH,West,22,0,86.77,176.46,139,47,11,,Pending,147.68,0
ORD127140,2025-06-13,P016,Laptop Sleeve,Accessories,S008,Apex Supplies,Pune WH,West,15,12,343.34,703.45,39,19,5,4,Completed,130.17,0
ORD127141,2025-02-13,P001,Wireless Mouse,Electronics,S001,TechSource India,Pune WH,West,20,20,88.58,145.13,35,22,8,11,Completed,236.02,0
ORD127142,2025-03-06,P016,Laptop Sleeve,Accessories,S001,TechSource India,Delhi WH,North,13,0,347.08,712.98,57,17,15,,Pending,175.97,0
ORD127143,2025-08-15,P010,Desk Lamp,Furniture,S002,Prime Components,Hyderabad WH,South,19,16,679.44,1099.99,61,20,4,5,Completed,222.43,0
ORD127144,2025-10-13,P019,Running Shoes,Sports,S006,National Distributors,Mumbai WH,West,17,1,1761.13,2901.32,28,15,11,,Pending,122.2,0
ORD127145,2025-06-16,P008,Study Table,Furniture,S008,Apex Supplies,Bengaluru WH,South,8,5,3081.18,4967.88,13,9,11,10,Completed,112.76,0
ORD127146,2025-08-05,P020,Yoga Mat,Sports,S005,Urban Supply Co,Mumbai WH,West,23,23,436.55,813.23,61,29,5,4,Completed,150.73,0
ORD127147,2025-12-04,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Hyderabad WH,South,36,0,57.51,98.09,91,65,7,,Pending,320.34,0
ORD127148,2025-02-24,P020,Yoga Mat,Sports,S004,Reliable Traders,Hyderabad WH,South,12,11,435.06,808.7,95,28,9,7,Completed,98.05,0
ORD127149,2025-11-08,P013,Marker Set,Stationery,S006,National Distributors,Hyderabad WH,South,17,13,105.85,203.4,57,27,12,13,Completed,152.84,1
ORD127150,2025-07-09,P007,Office Chair,Furniture,S002,Prime Components,Pune WH,West,8,6,4530.79,6806.71,31,12,11,14,Completed,118.54,0
ORD127151,2025-04-26,P016,Laptop Sleeve,Accessories,S002,Prime Components,Hyderabad WH,South,8,8,340.89,703.24,66,26,6,5,Completed,77.69,0
ORD127152,2025-02-24,P011,Notebook Pack,Stationery,S003,Metro Wholesale,Pune WH,West,25,21,91.58,183.63,67,42,10,13,Completed,251.92,1
ORD127153,2025-10-31,P006,LED Monitor,Electronics,S004,Reliable Traders,Mumbai WH,West,9,9,7045.58,9635.11,19,6,9,7,Completed,155.58,0
ORD127154,2025-07-26,P011,Notebook Pack,Stationery,S006,National Distributors,Mumbai WH,West,16,13,94.19,172.35,32,56,2,3,Completed,114.38,0
ORD127155,2025-07-29,P017,Water Bottle,Accessories,S005,Urban Supply Co,Delhi WH,North,27,24,184.42,363.66,122,35,7,10,Completed,245.13,0
ORD127156,2025-08-27,P015,Backpack,Accessories,S001,TechSource India,Mumbai WH,West,10,10,725.57,1362.14,57,25,12,15,Completed,122.03,0
ORD127157,2025-04-16,P003,USB-C Cable,Electronics,S002,Prime Components,Bengaluru WH,South,29,29,119.46,243.18,161,48,4,4,Completed,380.19,1
ORD127158,2025-02-09,P017,Water Bottle,Accessories,S001,TechSource India,Hyderabad WH,South,20,15,180.69,341.96,108,31,14,16,Completed,184.93,0
ORD127159,2025-02-03,P010,Desk Lamp,Furniture,S004,Reliable Traders,Pune WH,West,15,1,667.69,1097.32,61,18,2,,Pending,127.17,0
ORD127160,2025-09-15,P002,Mechanical Keyboard,Electronics,S005,Urban Supply Co,Hyderabad WH,South,7,6,1442.07,2387.15,19,15,11,11,Completed,95.62,0
ORD127161,2025-03-02,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Bengaluru WH,South,13,12,116.98,247.71,16,28,9,8,Completed,172.81,0
ORD127162,2025-02-09,P001,Wireless Mouse,Electronics,S001,TechSource India,Bengaluru WH,South,15,14,84.65,142.7,22,35,10,11,Completed,115.57,0
ORD127163,2025-08-17,P014,Printer Paper,Stationery,S001,TechSource India,Bengaluru WH,South,23,0,219.42,330.51,77,26,4,,Cancelled,287.95,0
ORD127164,2025-06-02,P005,Power Bank,Electronics,S006,National Distributors,Pune WH,West,20,18,664.77,1226.28,55,20,11,12,Completed,241.41,0
ORD127165,2025-07-01,P002,Mechanical Keyboard,Electronics,S004,Reliable Traders,Pune WH,West,8,7,1488.4,2328.45,24,13,2,3,Completed,135.25,0
ORD127166,2025-02-10,P007,Office Chair,Furniture,S008,Apex Supplies,Pune WH,West,8,7,4826.94,7351.66,32,12,14,16,Completed,87.92,1
ORD127167,2025-02-18,P017,Water Bottle,Accessories,S005,Urban Supply Co,Mumbai WH,West,17,16,182.54,357.26,38,40,8,9,Completed,241.52,0
ORD127168,2025-08-24,P013,Marker Set,Stationery,S003,Metro Wholesale,Pune WH,West,21,17,108.13,202.61,57,21,13,13,Completed,114.81,0
ORD127169,2025-11-22,P011,Notebook Pack,Stationery,S001,TechSource India,Bengaluru WH,South,36,32,94.61,186.96,112,37,6,9,Completed,386.48,0
ORD127170,2025-03-30,P015,Backpack,Accessories,S006,National Distributors,Bengaluru WH,South,17,0,676.95,1281.59,36,20,15,,Cancelled,240.95,0
ORD127171,2025-03-12,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Delhi WH,North,13,11,83.39,151.31,13,21,5,5,Completed,125.22,0
ORD127172,2025-12-18,P018,Desk Organizer,Accessories,S005,Urban Supply Co,Delhi WH,North,21,18,134.59,297.37,28,25,13,11,Completed,308.29,1
ORD127173,2025-07-13,P003,USB-C Cable,Electronics,S004,Reliable Traders,Hyderabad WH,South,15,10,123.8,250.58,152,52,9,7,Completed,90.46,0
ORD127174,2025-04-11,P001,Wireless Mouse,Electronics,S001,TechSource India,Pune WH,West,10,10,85.68,150.2,56,24,13,15,Completed,156.47,0
ORD127175,2025-02-13,P007,Office Chair,Furniture,S008,Apex Supplies,Delhi WH,North,7,6,4687.74,6964.89,14,9,4,6,Completed,88.13,0
ORD127176,2025-03-08,P001,Wireless Mouse,Electronics,S001,TechSource India,Mumbai WH,West,13,11,88.96,140.21,23,26,13,14,Completed,179.85,0
ORD127177,2025-10-24,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Hyderabad WH,South,18,18,125.07,253.49,18,30,4,3,Completed,178.73,0
ORD127178,2025-11-14,P015,Backpack,Accessories,S002,Prime Components,Hyderabad WH,South,10,6,724.54,1261.76,33,14,9,9,Completed,136.1,0
ORD127179,2025-08-16,P009,Bookshelf,Furniture,S008,Apex Supplies,Pune WH,West,9,5,2788.42,4130.36,11,5,12,15,Completed,113.85,0
ORD127180,2025-10-01,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Bengaluru WH,South,18,18,85.34,146.83,21,33,3,4,Completed,157.31,1
ORD127181,2025-03-16,P013,Marker Set,Stationery,S005,Urban Supply Co,Bengaluru WH,South,17,0,111.38,194.41,63,35,14,,Pending,263.57,0
ORD127182,2025-03-19,P015,Backpack,Accessories,S001,TechSource India,Mumbai WH,West,14,11,753.65,1313.81,9,21,10,9,Completed,212.4,0
ORD127183,2025-02-16,P018,Desk Organizer,Accessories,S007,Global Goods India,Mumbai WH,West,15,14,137.87,316.73,51,40,10,8,Completed,163.43,0
ORD127184,2025-05-08,P003,USB-C Cable,Electronics,S002,Prime Components,Pune WH,West,17,14,121.24,260.18,137,46,8,6,Completed,183.07,0
ORD127185,2025-08-06,P017,Water Bottle,Accessories,S001,TechSource India,Bengaluru WH,South,23,13,172.63,353.55,175,53,3,4,Completed,216.42,1
ORD127186,2025-04-26,P015,Backpack,Accessories,S003,Metro Wholesale,Delhi WH,North,15,13,675.42,1311.38,20,17,15,14,Completed,214.46,0
ORD127187,2025-02-09,P012,Ball Pen Pack,Stationery,S005,Urban Supply Co,Delhi WH,North,25,25,54.21,97.65,45,53,13,14,Completed,181.9,1
ORD127188,2025-09-14,P005,Power Bank,Electronics,S003,Metro Wholesale,Delhi WH,North,12,10,730.76,1175.05,46,21,7,7,Completed,204.33,0
ORD127189,2025-01-28,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Hyderabad WH,South,11,8,637.22,1128.42,51,16,12,12,Completed,168.02,0
ORD127190,2025-03-20,P003,USB-C Cable,Electronics,S001,TechSource India,Delhi WH,North,15,14,112.49,252.9,42,29,8,9,Completed,195.21,0
ORD127191,2025-01-23,P015,Backpack,Accessories,S006,National Distributors,Mumbai WH,West,13,12,706.51,1230.39,45,18,7,8,Completed,201.61,0
ORD127192,2025-01-29,P015,Backpack,Accessories,S003,Metro Wholesale,Mumbai WH,West,13,0,710.67,1326.22,23,14,2,,Cancelled,142.04,0
ORD127193,2025-01-20,P003,USB-C Cable,Electronics,S008,Apex Supplies,Bengaluru WH,South,19,15,122.25,254.96,88,49,3,2,Completed,175.95,0
ORD127194,2025-10-25,P005,Power Bank,Electronics,S004,Reliable Traders,Bengaluru WH,South,17,13,709.7,1205.02,67,24,2,2,Completed,178.39,0
ORD127195,2025-03-10,P018,Desk Organizer,Accessories,S006,National Distributors,Pune WH,West,17,14,138.95,305.3,43,28,11,10,Completed,196.9,1
ORD127196,2025-01-05,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Mumbai WH,West,15,13,668.23,1042.38,59,24,2,4,Completed,208.23,1
ORD127197,2025-10-19,P011,Notebook Pack,Stationery,S001,TechSource India,Delhi WH,North,27,27,90.67,181.16,97,33,4,6,Completed,380.8,1
ORD127198,2025-08-10,P019,Running Shoes,Sports,S006,National Distributors,Pune WH,West,10,10,1818.49,2914.19,44,15,4,3,Completed,122.21,0
ORD127199,2025-12-14,P004,Bluetooth Speaker,Electronics,S005,Urban Supply Co,Mumbai WH,West,11,9,953.44,1577.99,52,21,15,16,Completed,166.76,0
ORD127200,2025-04-23,P013,Marker Set,Stationery,S008,Apex Supplies,Mumbai WH,West,19,0,109.98,192.45,60,20,7,,Cancelled,200.1,0
ORD127201,2025-12-15,P016,Laptop Sleeve,Accessories,S006,National Distributors,Bengaluru WH,South,17,0,359.36,691.89,100,29,14,,Pending,232.83,0
ORD127202,2025-06-04,P006,LED Monitor,Electronics,S006,National Distributors,Hyderabad WH,South,4,3,7553.95,9937.3,14,6,12,12,Completed,89.65,0
ORD127203,2025-08-06,P006,LED Monitor,Electronics,S001,TechSource India,Mumbai WH,West,8,8,7167.51,10049.11,12,5,2,2,Completed,151.05,0
ORD127204,2025-01-25,P018,Desk Organizer,Accessories,S007,Global Goods India,Pune WH,West,13,9,137.97,305.87,44,26,15,18,Completed,112.61,3
ORD127205,2025-02-14,P002,Mechanical Keyboard,Electronics,S002,Prime Components,Pune WH,West,11,0,1471.31,2272.28,25,13,5,,Cancelled,132.87,0
ORD127206,2025-03-02,P003,USB-C Cable,Electronics,S006,National Distributors,Delhi WH,North,23,19,122.75,250.32,45,28,5,7,Completed,277.08,0
ORD127207,2025-09-24,P009,Bookshelf,Furniture,S006,National Distributors,Delhi WH,North,4,4,2640.74,4267.72,12,6,6,9,Completed,77.56,0
ORD127208,2025-07-02,P016,Laptop Sleeve,Accessories,S007,Global Goods India,Pune WH,West,10,10,365.78,675.02,70,21,4,6,Completed,118.74,1
ORD127209,2025-09-21,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Delhi WH,North,12,11,643.26,1051.49,65,20,10,11,Completed,195.4,0
ORD127210,2025-05-20,P005,Power Bank,Electronics,S004,Reliable Traders,Hyderabad WH,South,6,4,695.93,1203.0,23,24,11,11,Completed,63.52,0
ORD127211,2025-05-10,P010,Desk Lamp,Furniture,S001,TechSource India,Hyderabad WH,South,7,5,639.27,1096.34,33,15,10,12,Completed,122.98,0
ORD127212,2025-06-13,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Hyderabad WH,South,13,10,681.92,1126.22,71,23,14,12,Completed,97.61,0
