Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Warehouse,Region,Quantity_Ordered,Quantity_Sold,Unit_Cost,Unit_Price,Inventory_Level,Reorder_Level,Lead_Time_Days,Delivery_Days,Order_Status,Shipping_Cost,Defective_Units,Revenue,Product_Cost,Profit,Profit_Margin,Inventory_Status,Delivery_Delay,Month
ORD127986,2025-07-25,P014,Printer Paper,Stationery,S007,Global Goods India,Mumbai WH,West,20,14,212.79,359.84,55,26,8,11.0,Completed,161.76,0,5037.759999999999,2979.06,1896.9399999999994,37.65443371657244,Normal,3.0,2025-07
ORD127987,2025-09-07,P014,Printer Paper,Stationery,S002,Prime Components,Delhi WH,North,17,15,210.09,349.32,37,30,15,13.0,Completed,190.06,0,5239.8,3151.35,1898.3900000000003,36.230199625939925,Normal,-2.0,2025-09
ORD127988,2025-02-17,P017,Water Bottle,Accessories,S004,Reliable Traders,Delhi WH,North,11,9,179.31,346.92,26,44,13,12.0,Completed,193.88,0,3122.28,1613.79,1314.6100000000001,42.104167467363595,Low Stock,-1.0,2025-02
ORD127989,2025-05-14,P015,Backpack,Accessories,S005,Urban Supply Co,Mumbai WH,West,10,9,677.97,1312.18,19,15,7,9.0,Completed,170.29,0,11809.62,6101.7300000000005,5537.6,46.89058581055106,Normal,2.0,2025-05
ORD127990,2025-09-05,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Bengaluru WH,South,20,20,83.49,178.75,67,41,13,13.0,Completed,280.19,0,3575.0,1669.8,1625.01,45.454825174825174,Normal,0.0,2025-09
ORD127991,2025-07-31,P016,Laptop Sleeve,Accessories,S008,Apex Supplies,Pune WH,West,11,8,370.83,694.92,43,24,2,1.0,Completed,172.57,0,5559.36,2966.64,2420.1499999999996,43.53288867783341,Normal,-1.0,2025-07
ORD127992,2025-06-16,P001,Wireless Mouse,Electronics,S006,National Distributors,Delhi WH,North,16,11,82.53,149.38,94,27,2,2.0,Completed,173.32,0,1643.1799999999998,907.83,562.0299999999997,34.2037999488796,Overstock,0.0,2025-06
ORD127993,2025-03-30,P019,Running Shoes,Sports,S001,TechSource India,Mumbai WH,West,7,6,1764.51,2947.58,35,18,5,4.0,Completed,137.63,0,17685.48,10587.06,6960.79,39.358784720573034,Normal,-1.0,2025-03
ORD127994,2025-09-12,P017,Water Bottle,Accessories,S008,Apex Supplies,Hyderabad WH,South,24,22,181.11,344.03,158,52,8,7.0,Completed,157.23,0,7568.66,3984.42,3427.0099999999998,45.27895294543552,Overstock,-1.0,2025-09
ORD127995,2025-01-06,P013,Marker Set,Stationery,S002,Prime Components,Mumbai WH,West,14,13,112.19,190.84,25,19,10,10.0,Completed,188.44,1,2480.92,1458.47,834.01,33.616964674394985,Normal,0.0,2025-01
ORD127996,2025-09-26,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Pune WH,West,15,15,86.19,146.87,12,19,5,5.0,Completed,121.0,0,2203.05,1292.85,789.2000000000003,35.82306348017522,Low Stock,0.0,2025-09
ORD127997,2025-10-22,P005,Power Bank,Electronics,S007,Global Goods India,Bengaluru WH,South,18,16,693.0,1185.66,62,21,9,10.0,Completed,262.74,0,18970.56,11088.0,7619.8200000000015,40.166552806032094,Normal,1.0,2025-10
ORD127998,2025-10-27,P005,Power Bank,Electronics,S005,Urban Supply Co,Pune WH,West,13,1,678.64,1156.84,47,22,4,,Pending,175.76,0,1156.84,678.64,302.43999999999994,26.143632654472526,Normal,,2025-10
ORD127999,2025-07-15,P005,Power Bank,Electronics,S001,TechSource India,Mumbai WH,West,15,15,711.62,1207.72,18,14,15,18.0,Completed,137.73,0,18115.8,10674.3,7303.77,40.317126486271654,Normal,3.0,2025-07
ORD128000,2025-06-12,P014,Printer Paper,Stationery,S003,Metro Wholesale,Bengaluru WH,South,18,12,210.16,333.31,30,42,7,6.0,Completed,193.89,0,3999.7200000000003,2521.92,1283.9100000000003,32.099996999789994,Low Stock,-1.0,2025-06
ORD128001,2025-03-06,P018,Desk Organizer,Accessories,S001,TechSource India,Pune WH,West,15,14,138.25,290.07,91,33,7,10.0,Completed,203.97,0,4060.98,1935.5,1921.51,47.31641130958537,Normal,3.0,2025-03
ORD128002,2025-11-16,P014,Printer Paper,Stationery,S004,Reliable Traders,Mumbai WH,West,27,27,217.59,362.41,45,38,14,17.0,Completed,382.6,1,9785.070000000002,5874.93,3527.5400000000013,36.05022754052859,Normal,3.0,2025-11
ORD128003,2025-09-19,P008,Study Table,Furniture,S008,Apex Supplies,Hyderabad WH,South,5,5,3202.5,4922.98,12,9,3,2.0,Completed,79.06,0,24614.899999999998,16012.5,8523.339999999998,34.62675046414976,Normal,-1.0,2025-09
ORD128004,2025-05-14,P020,Yoga Mat,Sports,S003,Metro Wholesale,Mumbai WH,West,16,12,455.53,813.44,33,37,11,10.0,Completed,153.48,0,9761.28,5466.36,4141.440000000001,42.42722265932338,Low Stock,-1.0,2025-05
ORD128005,2025-05-14,P017,Water Bottle,Accessories,S007,Global Goods India,Mumbai WH,West,26,22,166.9,363.41,79,48,6,7.0,Completed,252.14,0,7995.02,3671.8,4071.0800000000004,50.92019782314491,Normal,1.0,2025-05
ORD128006,2025-08-30,P014,Printer Paper,Stationery,S001,TechSource India,Bengaluru WH,South,24,21,220.0,353.71,98,43,14,13.0,Completed,221.86,0,7427.91,4620.0,2586.0499999999997,34.815311440230154,Normal,-1.0,2025-08
ORD128007,2025-03-17,P009,Bookshelf,Furniture,S003,Metro Wholesale,Mumbai WH,West,6,5,2828.87,4194.76,7,5,3,4.0,Completed,120.55,1,20973.800000000003,14144.349999999999,6708.900000000004,31.987050510637093,Normal,1.0,2025-03
ORD128008,2025-05-11,P014,Printer Paper,Stationery,S005,Urban Supply Co,Hyderabad WH,South,25,22,214.79,354.42,49,41,7,9.0,Completed,162.68,0,7797.240000000001,4725.38,2909.1800000000007,37.31038162221505,Normal,2.0,2025-05
ORD128009,2025-08-11,P009,Bookshelf,Furniture,S008,Apex Supplies,Bengaluru WH,South,5,2,2749.35,4434.19,8,5,2,4.0,Completed,89.22,0,8868.38,5498.7,3280.4599999999996,36.99052138045506,Normal,2.0,2025-08
ORD128010,2025-11-21,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Mumbai WH,West,21,17,116.46,249.77,123,49,7,9.0,Completed,138.02,0,4246.09,1979.82,2128.2500000000005,50.12258336493104,Normal,2.0,2025-11
ORD128011,2025-11-22,P013,Marker Set,Stationery,S006,National Distributors,Delhi WH,North,25,21,109.35,196.8,29,23,14,12.0,Completed,334.65,0,4132.8,2296.35,1501.8000000000002,36.33855981416957,Normal,-2.0,2025-11
ORD128012,2025-06-04,P014,Printer Paper,Stationery,S007,Global Goods India,Pune WH,West,13,13,204.41,348.3,20,26,10,12.0,Completed,97.66,0,4527.900000000001,2657.33,1772.9100000000005,39.155237527330556,Low Stock,2.0,2025-06
ORD128013,2025-07-16,P007,Office Chair,Furniture,S001,TechSource India,Delhi WH,North,3,3,4815.33,6927.38,25,10,12,14.0,Completed,80.55,0,20782.14,14445.99,6255.599999999999,30.10084620736844,Normal,2.0,2025-07
ORD128014,2025-03-18,P019,Running Shoes,Sports,S008,Apex Supplies,Bengaluru WH,South,9,6,1806.21,2898.97,46,14,15,16.0,Completed,147.74,0,17393.82,10837.26,6408.82,36.845385315014184,Overstock,1.0,2025-03
ORD128015,2025-03-03,P017,Water Bottle,Accessories,S004,Reliable Traders,Pune WH,West,23,14,176.7,360.43,44,30,11,14.0,Completed,279.63,1,5046.02,2473.7999999999997,2292.5900000000006,45.43362887979042,Normal,3.0,2025-03
ORD128016,2025-12-25,P012,Ball Pen Pack,Stationery,S003,Metro Wholesale,Mumbai WH,West,37,28,56.11,99.66,32,65,8,11.0,Completed,330.89,2,2790.48,1571.08,888.5100000000001,31.840758579169176,Low Stock,3.0,2025-12
ORD128017,2025-01-13,P001,Wireless Mouse,Electronics,S007,Global Goods India,Bengaluru WH,South,9,8,84.44,149.27,79,23,3,1.0,Completed,166.79,0,1194.16,675.52,351.85000000000014,29.464225899376977,Overstock,-2.0,2025-01
ORD128018,2025-04-20,P001,Wireless Mouse,Electronics,S004,Reliable Traders,Pune WH,West,15,7,84.82,144.34,39,24,14,17.0,Completed,173.44,0,1010.38,593.74,243.2,24.07015182406619,Normal,3.0,2025-04
ORD128019,2025-08-17,P013,Marker Set,Stationery,S006,National Distributors,Delhi WH,North,17,15,109.3,196.02,26,19,2,4.0,Completed,180.2,0,2940.3,1639.5,1120.6000000000001,38.1117573036765,Normal,2.0,2025-08
ORD128020,2025-11-27,P016,Laptop Sleeve,Accessories,S003,Metro Wholesale,Hyderabad WH,South,23,20,336.66,686.36,104,30,6,9.0,Completed,136.28,0,13727.2,6733.200000000001,6857.72,49.95716533597529,Overstock,3.0,2025-11
ORD128021,2025-09-30,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Pune WH,West,16,1,88.89,184.03,146,44,12,,Pending,236.37,0,184.03,88.89,-141.23000000000002,-76.74292234961692,Overstock,,2025-09
ORD128022,2025-11-02,P001,Wireless Mouse,Electronics,S002,Prime Components,Mumbai WH,West,16,13,86.53,147.79,23,18,5,3.0,Completed,172.63,0,1921.27,1124.89,623.7499999999999,32.46550458811098,Normal,-2.0,2025-11
ORD128023,2025-01-09,P003,USB-C Cable,Electronics,S004,Reliable Traders,Pune WH,West,22,20,113.92,240.31,110,34,7,9.0,Completed,288.24,0,4806.2,2278.4,2239.5599999999995,46.59731180558445,Overstock,2.0,2025-01
ORD128024,2025-07-15,P004,Bluetooth Speaker,Electronics,S004,Reliable Traders,Pune WH,West,13,1,970.69,1618.05,33,16,11,,Pending,139.47,1,1618.05,970.69,507.8899999999999,31.38901764469577,Normal,,2025-07
ORD128025,2025-05-21,P013,Marker Set,Stationery,S002,Prime Components,Delhi WH,North,11,9,115.39,203.28,62,27,4,2.0,Completed,139.47,1,1829.52,1038.51,651.54,35.61261970352879,Normal,-2.0,2025-05
ORD128026,2025-04-14,P011,Notebook Pack,Stationery,S008,Apex Supplies,Mumbai WH,West,21,1,92.92,171.27,39,48,15,,Pending,301.99,0,171.27,92.92,-223.64,-130.57745080866468,Low Stock,,2025-04
ORD128027,2025-07-24,P002,Mechanical Keyboard,Electronics,S005,Urban Supply Co,Bengaluru WH,South,5,5,1361.74,2177.49,23,14,12,14.0,Completed,115.46,0,10887.449999999999,6808.7,3963.289999999999,36.40237153787158,Normal,2.0,2025-07
ORD128028,2025-01-26,P011,Notebook Pack,Stationery,S007,Global Goods India,Mumbai WH,West,24,17,88.03,189.2,34,37,3,1.0,Completed,329.41,1,3216.3999999999996,1496.51,1390.4799999999996,43.230941425195866,Low Stock,-2.0,2025-01
ORD128029,2025-04-16,P017,Water Bottle,Accessories,S002,Prime Components,Pune WH,West,21,0,183.97,344.06,98,32,5,,Pending,137.83,0,0.0,0.0,-137.83,-inf,Overstock,,2025-04
ORD128030,2025-04-03,P010,Desk Lamp,Furniture,S004,Reliable Traders,Hyderabad WH,South,13,11,613.21,1090.19,27,25,6,5.0,Completed,152.99,0,11992.09,6745.31,5093.79,42.476248927417984,Normal,-1.0,2025-04
ORD128031,2025-05-06,P003,USB-C Cable,Electronics,S007,Global Goods India,Delhi WH,North,18,15,115.07,234.93,129,41,11,10.0,Completed,268.99,0,3523.9500000000003,1726.05,1528.9100000000003,43.38625689921821,Overstock,-1.0,2025-05
ORD128032,2025-11-19,P012,Ball Pen Pack,Stationery,S002,Prime Components,Hyderabad WH,South,37,35,56.08,97.68,185,65,13,16.0,Completed,206.06,0,3418.8,1962.8,1249.9400000000003,36.56078156078157,Normal,3.0,2025-11
ORD128033,2025-08-17,P019,Running Shoes,Sports,S002,Prime Components,Pune WH,West,7,7,1709.34,2992.52,24,19,15,17.0,Completed,86.65,0,20947.64,11965.38,8895.61,42.46592933619253,Normal,2.0,2025-08
ORD128034,2025-04-14,P002,Mechanical Keyboard,Electronics,S008,Apex Supplies,Mumbai WH,West,7,6,1464.04,2338.13,10,10,8,11.0,Completed,111.75,0,14028.78,8784.24,5132.790000000001,36.587572119599855,Low Stock,3.0,2025-04
ORD128035,2025-11-09,P003,USB-C Cable,Electronics,S001,TechSource India,Bengaluru WH,South,22,18,120.56,236.24,90,47,11,9.0,Completed,315.96,1,4252.32,2170.08,1766.2799999999997,41.53685517552771,Normal,-2.0,2025-11
ORD128036,2025-03-26,P012,Ball Pen Pack,Stationery,S004,Reliable Traders,Hyderabad WH,South,34,27,56.92,97.93,54,65,6,4.0,Completed,348.74,0,2644.11,1536.8400000000001,758.53,28.687535692539264,Low Stock,-2.0,2025-03
ORD128037,2025-12-14,P007,Office Chair,Furniture,S001,TechSource India,Hyderabad WH,South,8,8,4984.21,7142.84,19,6,14,16.0,Completed,94.96,0,57142.72,39873.68,17174.08,30.05471213130912,Overstock,2.0,2025-12
ORD128038,2025-01-21,P018,Desk Organizer,Accessories,S003,Metro Wholesale,Bengaluru WH,South,15,15,135.24,300.78,29,24,14,17.0,Completed,167.87,0,4511.7,2028.6000000000001,2315.2299999999996,51.3161336081743,Normal,3.0,2025-01
ORD128039,2025-11-25,P015,Backpack,Accessories,S007,Global Goods India,Pune WH,West,18,11,673.51,1298.99,64,26,11,10.0,Completed,122.73,0,14288.89,7408.61,6757.55,47.29233691350413,Normal,-1.0,2025-11
ORD128040,2025-07-08,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Hyderabad WH,South,15,0,124.63,246.18,137,53,9,,Pending,124.06,0,0.0,0.0,-124.06,-inf,Normal,,2025-07
ORD128041,2025-03-28,P017,Water Bottle,Accessories,S004,Reliable Traders,Bengaluru WH,South,23,20,177.49,355.99,31,42,14,13.0,Completed,279.44,0,7119.8,3549.8,3290.56,46.217028568218204,Low Stock,-1.0,2025-03
ORD128042,2025-07-18,P013,Marker Set,Stationery,S008,Apex Supplies,Delhi WH,North,15,12,107.92,188.37,22,35,4,7.0,Completed,135.27,0,2260.44,1295.04,830.1300000000001,36.72426607209216,Low Stock,3.0,2025-07
ORD128043,2025-10-16,P011,Notebook Pack,Stationery,S004,Reliable Traders,Mumbai WH,West,29,25,89.04,170.08,28,55,11,11.0,Completed,317.96,0,4252.0,2226.0,1708.04,40.170272812793975,Low Stock,0.0,2025-10
ORD128044,2025-09-08,P005,Power Bank,Electronics,S005,Urban Supply Co,Delhi WH,North,10,8,694.39,1216.92,80,23,14,14.0,Completed,129.1,0,9735.36,5555.12,4051.140000000001,41.61263682082635,Overstock,0.0,2025-09
ORD128045,2025-12-26,P013,Marker Set,Stationery,S005,Urban Supply Co,Hyderabad WH,South,22,20,104.6,200.1,70,32,10,13.0,Completed,281.96,2,4002.0,2092.0,1628.04,40.680659670164914,Normal,3.0,2025-12
ORD128046,2025-11-12,P018,Desk Organizer,Accessories,S006,National Distributors,Bengaluru WH,South,23,19,138.94,300.58,59,29,10,12.0,Completed,338.51,0,5711.0199999999995,2639.86,2732.6499999999996,47.848720543790776,Normal,2.0,2025-11
ORD128047,2025-04-08,P001,Wireless Mouse,Electronics,S005,Urban Supply Co,Delhi WH,North,21,18,83.2,146.68,45,24,7,10.0,Completed,288.16,1,2640.2400000000002,1497.6000000000001,854.48,32.36372450989304,Normal,3.0,2025-04
ORD128048,2025-02-08,P008,Study Table,Furniture,S007,Global Goods India,Delhi WH,North,7,1,3137.34,5096.6,11,6,9,,Pending,103.63,0,5096.6,3137.34,1855.63,36.40917474394694,Normal,,2025-02
ORD128049,2025-09-11,P019,Running Shoes,Sports,S008,Apex Supplies,Mumbai WH,West,5,4,1705.91,2972.87,24,19,3,3.0,Completed,114.67,0,11891.48,6823.64,4953.169999999999,41.65309953008372,Normal,0.0,2025-09
ORD128050,2025-05-16,P008,Study Table,Furniture,S008,Apex Supplies,Delhi WH,North,2,2,3182.92,4991.19,20,8,8,7.0,Completed,84.63,0,9982.38,6365.84,3531.909999999999,35.38144210098192,Normal,-1.0,2025-05
ORD128051,2025-07-25,P001,Wireless Mouse,Electronics,S003,Metro Wholesale,Bengaluru WH,South,16,15,86.96,144.67,15,31,6,4.0,Completed,131.51,0,2170.0499999999997,1304.3999999999999,734.1399999999999,33.830556899610606,Low Stock,-2.0,2025-07
ORD128052,2025-08-12,P002,Mechanical Keyboard,Electronics,S002,Prime Components,Bengaluru WH,South,6,5,1395.16,2267.07,36,14,11,10.0,Completed,135.89,0,11335.35,6975.8,4223.66,37.260957976595336,Normal,-1.0,2025-08
ORD128053,2025-02-02,P014,Printer Paper,Stationery,S002,Prime Components,Bengaluru WH,South,16,15,211.02,349.22,19,44,7,6.0,Completed,202.24,0,5238.3,3165.3,1870.76,35.713113032854174,Low Stock,-1.0,2025-02
ORD128054,2025-03-11,P014,Printer Paper,Stationery,S007,Global Goods India,Mumbai WH,West,18,0,214.91,340.91,84,26,2,,Pending,127.92,0,0.0,0.0,-127.92,-inf,Overstock,,2025-03
ORD128055,2025-11-04,P002,Mechanical Keyboard,Electronics,S007,Global Goods India,Hyderabad WH,South,12,9,1472.29,2283.65,40,18,2,1.0,Completed,125.95,0,20552.850000000002,13250.61,7176.290000000002,34.91627681805687,Normal,-1.0,2025-11
ORD128056,2025-04-09,P004,Bluetooth Speaker,Electronics,S002,Prime Components,Mumbai WH,West,14,14,983.03,1630.96,34,19,13,12.0,Completed,179.09,0,22833.440000000002,13762.42,8891.930000000002,38.94257720255906,Normal,-1.0,2025-04
ORD128057,2025-05-18,P012,Ball Pen Pack,Stationery,S004,Reliable Traders,Delhi WH,North,27,27,56.61,95.12,62,41,4,7.0,Completed,368.63,2,2568.2400000000002,1528.47,671.1400000000002,26.132292932124727,Normal,3.0,2025-05
ORD128058,2025-10-17,P014,Printer Paper,Stationery,S001,TechSource India,Delhi WH,North,15,14,206.0,365.63,20,27,14,14.0,Completed,241.7,0,5118.82,2884.0,1993.1199999999997,38.93709878448548,Low Stock,0.0,2025-10
ORD128059,2025-03-25,P003,USB-C Cable,Electronics,S005,Urban Supply Co,Delhi WH,North,17,14,120.64,250.75,60,38,6,9.0,Completed,209.17,0,3510.5,1688.96,1612.37,45.92992451217775,Normal,3.0,2025-03
ORD128060,2025-01-13,P010,Desk Lamp,Furniture,S006,National Distributors,Mumbai WH,West,10,7,679.07,1080.23,47,25,2,1.0,Completed,99.08,0,7561.610000000001,4753.490000000001,2709.04,35.82623277317926,Normal,-1.0,2025-01
ORD128061,2025-06-28,P012,Ball Pen Pack,Stationery,S002,Prime Components,Hyderabad WH,South,30,26,51.76,101.8,84,47,12,14.0,Completed,293.99,0,2646.7999999999997,1345.76,1007.0499999999997,38.04783134350914,Normal,2.0,2025-06
ORD128062,2025-11-22,P001,Wireless Mouse,Electronics,S008,Apex Supplies,Delhi WH,North,22,22,79.8,149.37,37,24,11,14.0,Completed,135.71,0,3286.1400000000003,1755.6,1394.8300000000004,42.445848320521954,Normal,3.0,2025-11
ORD128063,2025-07-14,P004,Bluetooth Speaker,Electronics,S007,Global Goods India,Pune WH,West,14,12,939.21,1604.03,20,17,7,8.0,Completed,169.25,0,19248.36,11270.52,7808.59,40.567560041478856,Normal,1.0,2025-07
ORD128064,2025-10-13,P018,Desk Organizer,Accessories,S008,Apex Supplies,Delhi WH,North,20,19,143.03,299.81,30,31,14,12.0,Completed,256.22,0,5696.39,2717.57,2722.6000000000004,47.79518256299165,Low Stock,-2.0,2025-10
ORD128065,2025-07-20,P018,Desk Organizer,Accessories,S008,Apex Supplies,Bengaluru WH,South,15,14,137.09,303.59,86,31,9,11.0,Completed,178.52,0,4250.259999999999,1919.26,2152.479999999999,50.64349004531486,Normal,2.0,2025-07
ORD128066,2025-04-29,P006,LED Monitor,Electronics,S001,TechSource India,Delhi WH,North,6,6,6889.15,10066.51,4,7,13,14.0,Completed,118.9,0,60399.06,41334.899999999994,18945.260000000002,31.366812662316274,Low Stock,1.0,2025-04
ORD128067,2025-11-13,P017,Water Bottle,Accessories,S004,Reliable Traders,Hyderabad WH,South,31,31,179.83,338.62,81,45,4,3.0,Completed,214.4,1,10497.22,5574.7300000000005,4708.089999999999,44.85082717138442,Normal,-1.0,2025-11
ORD128068,2025-05-07,P013,Marker Set,Stationery,S004,Reliable Traders,Mumbai WH,West,13,12,112.72,194.84,49,27,13,14.0,Completed,109.98,0,2338.08,1352.6399999999999,875.46,37.44354342024225,Normal,1.0,2025-05
ORD128069,2025-04-02,P020,Yoga Mat,Sports,S001,TechSource India,Hyderabad WH,South,11,11,462.29,791.12,54,20,2,5.0,Completed,110.79,0,8702.32,5085.1900000000005,3506.3399999999992,40.292014083600684,Normal,3.0,2025-04
ORD128070,2025-03-30,P020,Yoga Mat,Sports,S008,Apex Supplies,Hyderabad WH,South,18,11,452.44,797.85,57,20,4,2.0,Completed,215.93,1,8776.35,4976.84,3583.5800000000004,40.83223663595914,Normal,-2.0,2025-03
ORD128071,2025-04-02,P013,Marker Set,Stationery,S001,TechSource India,Mumbai WH,West,9,1,106.36,200.64,57,30,10,,Pending,158.29,0,200.64,106.36,-64.01,-31.90291068580543,Normal,,2025-04
ORD128072,2025-01-03,P010,Desk Lamp,Furniture,S006,National Distributors,Mumbai WH,West,10,9,632.07,1123.74,47,25,15,13.0,Completed,140.75,0,10113.66,5688.63,4284.28,42.36132122297961,Normal,-2.0,2025-01
ORD128073,2025-11-13,P003,USB-C Cable,Electronics,S003,Metro Wholesale,Bengaluru WH,South,23,19,121.56,240.84,14,30,5,7.0,Completed,260.81,1,4575.96,2309.64,2005.5100000000002,43.82708764936757,Low Stock,2.0,2025-11
ORD128074,2025-09-15,P011,Notebook Pack,Stationery,S005,Urban Supply Co,Mumbai WH,West,23,16,89.58,178.05,20,41,6,9.0,Completed,293.73,1,2848.8,1433.28,1121.7900000000002,39.37763268744735,Low Stock,3.0,2025-09
ORD128075,2025-01-25,P009,Bookshelf,Furniture,S004,Reliable Traders,Pune WH,West,8,8,2739.84,4355.87,3,5,13,16.0,Completed,114.09,0,34846.96,21918.72,12814.149999999998,36.772648173613995,Low Stock,3.0,2025-01
ORD128076,2025-10-17,P013,Marker Set,Stationery,S002,Prime Components,Delhi WH,North,20,15,111.28,199.44,21,22,10,13.0,Completed,138.05,0,2991.6,1669.2,1184.35,39.589183045861745,Low Stock,3.0,2025-10
ORD128077,2025-10-16,P002,Mechanical Keyboard,Electronics,S004,Reliable Traders,Delhi WH,North,5,4,1442.91,2323.8,51,17,4,7.0,Completed,80.95,0,9295.2,5771.64,3442.6100000000006,37.036427403391,Normal,3.0,2025-10
ORD128078,2025-03-08,P017,Water Bottle,Accessories,S006,National Distributors,Delhi WH,North,28,24,180.88,347.07,55,32,8,8.0,Completed,159.01,0,8329.68,4341.12,3829.55,45.97475533273787,Normal,0.0,2025-03
ORD128079,2025-04-10,P020,Yoga Mat,Sports,S005,Urban Supply Co,Delhi WH,North,17,14,476.87,796.84,16,25,13,12.0,Completed,142.68,0,11155.76,6676.18,4336.9,38.87588115915007,Low Stock,-1.0,2025-04
ORD128080,2025-05-26,P004,Bluetooth Speaker,Electronics,S002,Prime Components,Pune WH,West,5,4,926.93,1607.04,37,20,14,13.0,Completed,84.98,0,6428.16,3707.72,2635.46,40.99866835921944,Normal,-1.0,2025-05
ORD128081,2025-08-14,P013,Marker Set,Stationery,S003,Metro Wholesale,Bengaluru WH,South,14,11,105.97,204.92,60,32,11,12.0,Completed,117.85,1,2254.12,1165.67,970.5999999999998,43.0589320887974,Normal,1.0,2025-08
ORD128082,2025-06-15,P016,Laptop Sleeve,Accessories,S006,National Distributors,Bengaluru WH,South,9,1,336.75,694.65,14,32,3,,Pending,136.03,0,694.65,336.75,221.86999999999998,31.939825811559775,Low Stock,,2025-06
ORD128083,2025-04-04,P011,Notebook Pack,Stationery,S002,Prime Components,Hyderabad WH,South,25,25,88.97,175.65,46,35,6,5.0,Completed,289.17,0,4391.25,2224.25,1877.83,42.76299459151722,Normal,-1.0,2025-04
ORD128084,2025-02-02,P019,Running Shoes,Sports,S005,Urban Supply Co,Hyderabad WH,South,15,10,1839.93,3060.64,59,19,7,8.0,Completed,204.69,0,30606.399999999998,18399.3,12002.409999999998,39.21536018610487,Overstock,1.0,2025-02
ORD128085,2025-12-09,P011,Notebook Pack,Stationery,S008,Apex Supplies,Pune WH,West,27,27,95.96,172.69,71,30,8,9.0,Completed,206.12,0,4662.63,2590.9199999999996,1865.5900000000006,40.011538552276306,Normal,1.0,2025-12
ORD128086,2025-04-16,P005,Power Bank,Electronics,S005,Urban Supply Co,Bengaluru WH,South,11,0,768.24,1155.91,8,19,9,,Pending,159.04,0,0.0,0.0,-159.04,-inf,Low Stock,,2025-04
ORD128087,2025-10-14,P010,Desk Lamp,Furniture,S003,Metro Wholesale,Hyderabad WH,South,18,1,710.54,1163.8,95,28,12,,Pending,107.53,0,1163.8,710.54,345.73,29.706994328922498,Overstock,,2025-10
ORD128088,2025-04-16,P011,Notebook Pack,Stationery,S006,National Distributors,Delhi WH,North,24,0,88.17,183.64,114,40,10,,Pending,282.22,0,0.0,0.0,-282.22,-inf,Normal,,2025-04
ORD128089,2025-12-20,P005,Power Bank,Electronics,S008,Apex Supplies,Bengaluru WH,South,21,20,685.6,1208.0,49,22,5,7.0,Completed,138.27,0,24160.0,13712.0,10309.73,42.672723509933775,Normal,2.0,2025-12
ORD128090,2025-11-08,P016,Laptop Sleeve,Accessories,S006,National Distributors,Delhi WH,North,23,22,346.66,688.0,47,17,2,1.0,Completed,338.53,0,15136.0,7626.52,7170.95,47.37678382663847,Normal,-1.0,2025-11
ORD128091,2025-03-23,P013,Marker Set,Stationery,S005,Urban Supply Co,Pune WH,West,9,8,108.17,201.44,18,21,8,11.0,Completed,96.78,0,1611.52,865.36,649.38,40.29611795075457,Low Stock,3.0,2025-03
ORD128092,2025-02-08,P008,Study Table,Furniture,S005,Urban Supply Co,Bengaluru WH,South,6,6,3105.0,5098.15,5,6,2,4.0,Completed,122.72,0,30588.899999999998,18630.0,11836.179999999998,38.69436298788122,Low Stock,2.0,2025-02
ORD128093,2025-09-26,P010,Desk Lamp,Furniture,S001,TechSource India,Hyderabad WH,South,12,9,636.09,1079.61,50,28,13,13.0,Completed,103.29,1,9716.49,5724.81,3888.3899999999994,40.0184634574831,Normal,0.0,2025-09
ORD128094,2025-03-28,P008,Study Table,Furniture,S001,TechSource India,Bengaluru WH,South,4,0,3354.54,4927.31,26,8,2,,Pending,108.7,0,0.0,0.0,-108.7,-inf,Overstock,,2025-03
ORD128095,2025-08-05,P010,Desk Lamp,Furniture,S005,Urban Supply Co,Hyderabad WH,South,16,1,665.65,1131.12,19,28,10,,Pending,122.44,0,1131.12,665.65,343.0299999999999,30.326578965980616,Low Stock,,2025-08
ORD128096,2025-06-15,P011,Notebook Pack,Stationery,S004,Reliable Traders,Delhi WH,North,27,24,89.53,178.37,100,43,10,11.0,Completed,335.47,0,4280.88,2148.7200000000003,1796.6899999999998,41.97010894956177,Normal,1.0,2025-06
ORD128097,2025-06-28,P007,Office Chair,Furniture,S008,Apex Supplies,Hyderabad WH,South,8,7,4979.52,6634.01,30,10,15,16.0,Completed,98.74,0,46438.07,34856.64,11482.69,24.726888951241946,Normal,1.0,2025-06
ORD128098,2025-02-20,P017,Water Bottle,Accessories,S004,Reliable Traders,Pune WH,West,15,15,178.08,344.0,76,31,15,15.0,Completed,148.59,0,5160.0,2671.2000000000003,2340.2099999999996,45.35290697674418,Normal,0.0,2025-02
ORD128099,2025-01-31,P019,Running Shoes,Sports,S007,Global Goods India,Hyderabad WH,South,10,0,1789.71,2807.37,10,13,12,,Cancelled,120.61,0,0.0,0.0,-120.61,-inf,Low Stock,,2025-01
